timestamp,ASL_HAND_COMPLETE_rx,ASL_HAND_COMPLETE_ry,ASL_HAND_COMPLETE_rz,f_index.01.R_rx,f_index.01.R_ry,f_index.01.R_rz,f_index.02.R_rx,f_index.02.R_ry,f_index.02.R_rz,f_index.03.R_rx,f_index.03.R_ry,f_index.03.R_rz,f_index.03.R_end_rx,f_index.03.R_end_ry,f_index.03.R_end_rz,f_middle.01.R_rx,f_middle.01.R_ry,f_middle.01.R_rz,f_middle.02.R_rx,f_middle.02.R_ry,f_middle.02.R_rz,f_middle.03.R_rx,f_middle.03.R_ry,f_middle.03.R_rz,f_middle.03.R_end_rx,f_middle.03.R_end_ry,f_middle.03.R_end_rz,f_pinky.01.R_rx,f_pinky.01.R_ry,f_pinky.01.R_rz,f_pinky.02.R_rx,f_pinky.02.R_ry,f_pinky.02.R_rz,f_pinky.03.R_rx,f_pinky.03.R_ry,f_pinky.03.R_rz,f_pinky.03.R_end_rx,f_pinky.03.R_end_ry,f_pinky.03.R_end_rz,f_ring.01.R_rx,f_ring.01.R_ry,f_ring.01.R_rz,f_ring.02.R_rx,f_ring.02.R_ry,f_ring.02.R_rz,f_ring.03.R_rx,f_ring.03.R_ry,f_ring.03.R_rz,f_ring.03.R_end_rx,f_ring.03.R_end_ry,f_ring.03.R_end_rz,forearm.R_rx,forearm.R_ry,forearm.R_rz,hand.R_rx,hand.R_ry,hand.R_rz,metarig.001_rx,metarig.001_ry,metarig.001_rz,palm.01.R_rx,palm.01.R_ry,palm.01.R_rz,palm.02.R_rx,palm.02.R_ry,palm.02.R_rz,palm.03.R_rx,palm.03.R_ry,palm.03.R_rz,palm.04.R_rx,palm.04.R_ry,palm.04.R_rz,thumb.01.R_rx,thumb.01.R_ry,thumb.01.R_rz,thumb.02.R_rx,thumb.02.R_ry,thumb.02.R_rz,thumb.03.R_rx,thumb.03.R_ry,thumb.03.R_rz,thumb.03.R_end_rx,thumb.03.R_end_ry,thumb.03.R_end_rz
0.3167,352.6144,358.3396,17.5095,359.5331,8.4835,358.8260,359.3439,359.5298,354.6060,13.3363,1.6859,1.2690,0.0000,0.0000,0.0000,356.2622,2.0245,353.4529,7.5715,356.5941,357.2009,10.0188,356.6689,355.4713,0.0000,0.0000,0.0000,355.5263,339.9556,350.3506,11.7397,359.9435,354.9103,1.4829,355.6674,359.8808,0.0000,0.0000,0.0000,3.0814,353.1428,352.0387,4.3654,358.8621,359.6968,8.7953,352.6509,356.6479,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.3333,352.4191,358.5055,18.9258,359.5104,8.4840,358.8260,359.3213,359.5320,354.6060,13.3137,1.6854,1.2689,0.0000,0.0000,0.0000,356.2603,2.0248,353.4529,7.5696,356.5941,357.2009,10.0170,356.6691,355.4713,0.0000,0.0000,0.0000,355.5287,339.9552,350.3507,11.7423,359.9433,354.9102,1.4855,355.6674,359.8808,0.0000,0.0000,0.0000,3.0857,353.1422,352.0387,4.3698,358.8621,359.6968,8.7997,352.6506,356.6478,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.3500,351.7925,359.0081,24.4604,359.5077,8.4840,358.8260,359.3186,359.5323,354.6060,13.3109,1.6853,1.2688,0.0000,0.0000,0.0000,356.2723,2.0234,353.4530,7.5817,356.5935,357.2008,10.0291,356.6681,355.4711,0.0000,0.0000,0.0000,355.4806,339.9634,350.3500,11.6945,359.9476,354.9111,1.4375,355.6674,359.8808,0.0000,0.0000,0.0000,3.0399,353.1486,352.0390,4.3175,358.8624,359.6968,8.7475,352.6537,356.6483,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.3667,351.5995,359.2097,26.7029,359.4903,8.4844,358.8260,359.3013,359.5339,354.6060,13.2936,1.6849,1.2688,0.0000,0.0000,0.0000,356.2400,2.0271,353.4527,7.5491,356.5952,357.2010,9.9967,356.6707,355.4716,0.0000,0.0000,0.0000,355.4618,339.9666,350.3498,11.6757,359.9493,354.9115,1.4186,355.6675,359.8808,0.0000,0.0000,0.0000,3.0239,353.1508,352.0391,4.3020,358.8625,359.6968,8.7320,352.6547,356.6484,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.3833,351.3100,359.5942,30.6577,359.5292,8.4836,358.8260,359.3400,359.5302,354.6060,13.3324,1.6858,1.2690,0.0000,0.0000,0.0000,356.2210,2.0293,353.4526,7.5301,356.5961,357.2012,9.9778,356.6722,355.4719,0.0000,0.0000,0.0000,355.5050,339.9592,350.3503,11.7196,359.9453,354.9107,1.4627,355.6674,359.8808,0.0000,0.0000,0.0000,3.1195,353.1374,352.0384,4.3992,358.8620,359.6968,8.8290,352.6489,356.6476,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.4000,351.1189,359.8840,33.8041,359.4896,8.4844,358.8260,359.3005,359.5340,354.6060,13.2928,1.6849,1.2687,0.0000,0.0000,0.0000,356.2172,2.0297,353.4526,7.5263,356.5963,357.2012,9.9740,356.6725,355.4719,0.0000,0.0000,0.0000,355.4989,339.9602,350.3503,11.7136,359.9459,354.9108,1.4567,355.6674,359.8808,0.0000,0.0000,0.0000,3.0608,353.1457,352.0388,4.3409,358.8623,359.6968,8.7708,352.6524,356.6481,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.4167,350.9309,0.1692,37.4933,359.4748,8.4847,358.8260,359.2859,359.5353,354.6059,13.2781,1.6846,1.2687,0.0000,0.0000,0.0000,356.2028,2.0314,353.4525,7.5117,356.5970,357.2013,9.9595,356.6737,355.4721,0.0000,0.0000,0.0000,355.4668,339.9657,350.3499,11.6814,359.9488,354.9114,1.4244,355.6675,359.8808,0.0000,0.0000,0.0000,3.0787,353.1432,352.0387,4.3593,358.8622,359.6968,8.7892,352.6513,356.6479,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.4333,350.6989,0.4287,42.0038,359.4864,8.4844,358.8260,359.2974,359.5342,354.6060,13.2897,1.6848,1.2687,0.0000,0.0000,0.0000,356.2211,2.0293,353.4526,7.5301,356.5961,357.2012,9.9779,356.6722,355.4719,0.0000,0.0000,0.0000,355.4921,339.9614,350.3502,11.7071,359.9465,354.9109,1.4501,355.6674,359.8808,0.0000,0.0000,0.0000,3.0472,353.1476,352.0390,4.3283,358.8623,359.6968,8.7583,352.6531,356.6482,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.4500,350.3426,0.6580,46.2223,359.4767,8.4846,358.8260,359.2878,359.5352,354.6059,13.2800,1.6846,1.2687,0.0000,0.0000,0.0000,356.1961,2.0321,353.4524,7.5050,356.5973,357.2013,9.9529,356.6742,355.4722,0.0000,0.0000,0.0000,355.4799,339.9635,350.3500,11.6949,359.9476,354.9111,1.4380,355.6674,359.8808,0.0000,0.0000,0.0000,3.0216,353.1512,352.0392,4.3028,358.8625,359.6968,8.7328,352.6546,356.6484,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.4667,349.7523,0.9003,51.2654,359.5178,8.4838,358.8260,359.3287,359.5313,354.6060,13.3211,1.6855,1.2689,0.0000,0.0000,0.0000,356.1831,2.0336,353.4523,7.4920,356.5980,357.2014,9.9399,356.6753,355.4724,0.0000,0.0000,0.0000,355.4604,339.9668,350.3498,11.6754,359.9493,354.9115,1.4183,355.6675,359.8808,0.0000,0.0000,0.0000,3.0082,353.1530,352.0392,4.2897,358.8625,359.6968,8.7198,352.6554,356.6486,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.4833,349.4269,0.9869,53.6871,359.5544,8.4831,358.8260,359.3651,359.5279,354.6060,13.3576,1.6864,1.2691,0.0000,0.0000,0.0000,356.1934,2.0325,353.4524,7.5023,356.5975,357.2013,9.9502,356.6744,355.4722,0.0000,0.0000,0.0000,355.5013,339.9598,350.3503,11.7167,359.9456,354.9107,1.4598,355.6674,359.8808,0.0000,0.0000,0.0000,2.9958,353.1548,352.0393,4.2774,358.8626,359.6968,8.7075,352.6561,356.6487,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.5000,348.8671,1.0595,57.3800,359.5837,8.4825,358.8260,359.3943,359.5251,354.6060,13.3870,1.6870,1.2692,0.0000,0.0000,0.0000,356.1979,2.0319,353.4524,7.5069,356.5972,357.2013,9.9548,356.6740,355.4722,0.0000,0.0000,0.0000,355.5556,339.9506,350.3510,11.7717,359.9406,354.9097,1.5150,355.6673,359.8808,0.0000,0.0000,0.0000,2.9783,353.1572,352.0395,4.2601,358.8627,359.6969,8.6902,352.6571,356.6488,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.5167,348.1165,1.0585,61.5725,359.5626,8.4829,358.8260,359.3733,359.5271,354.6060,13.3658,1.6865,1.2691,0.0000,0.0000,0.0000,356.2012,2.0316,353.4525,7.5102,356.5971,357.2013,9.9581,356.6738,355.4721,0.0000,0.0000,0.0000,355.5353,339.9540,350.3508,11.7513,359.9424,354.9101,1.4945,355.6673,359.8808,0.0000,0.0000,0.0000,2.9638,353.1592,352.0396,4.2382,358.8628,359.6969,8.6683,352.6584,356.6490,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.5333,347.4631,1.0254,64.7638,359.6043,8.4820,358.8260,359.4149,359.5232,354.6061,13.4076,1.6875,1.2694,0.0000,0.0000,0.0000,356.2002,2.0317,353.4524,7.5091,356.5971,357.2013,9.9570,356.6739,355.4721,0.0000,0.0000,0.0000,355.4924,339.9614,350.3502,11.7080,359.9464,354.9109,1.4510,355.6674,359.8808,0.0000,0.0000,0.0000,2.9536,353.1607,352.0396,4.2288,358.8629,359.6969,8.6590,352.6590,356.6491,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.5500,346.5282,1.0000,69.0043,359.5414,8.4833,358.8260,359.3522,359.5291,354.6060,13.3447,1.6861,1.2690,0.0000,0.0000,0.0000,356.2116,2.0304,353.4525,7.5206,356.5966,357.2012,9.9685,356.6729,355.4720,0.0000,0.0000,0.0000,355.5194,339.9568,350.3506,11.7352,359.9439,354.9104,1.4784,355.6674,359.8808,0.0000,0.0000,0.0000,2.9790,353.1571,352.0395,4.2556,358.8627,359.6969,8.6856,352.6574,356.6489,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.5667,346.0948,1.0147,71.0008,359.5273,8.4836,358.8260,359.3381,359.5304,354.6060,13.3305,1.6857,1.2689,0.0000,0.0000,0.0000,356.2067,2.0309,353.4525,7.5157,356.5968,357.2013,9.9636,356.6733,355.4720,0.0000,0.0000,0.0000,355.5251,339.9558,350.3506,11.7411,359.9434,354.9103,1.4843,355.6674,359.8808,0.0000,0.0000,0.0000,2.9612,353.1596,352.0396,4.2441,358.8628,359.6969,8.6742,352.6581,356.6490,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.5833,345.5004,1.0667,73.9584,359.5172,8.4838,358.8260,359.3281,359.5313,354.6060,13.3205,1.6855,1.2689,0.0000,0.0000,0.0000,356.2423,2.0268,353.4528,7.5515,356.5950,357.2010,9.9994,356.6705,355.4716,0.0000,0.0000,0.0000,355.5178,339.9570,350.3505,11.7337,359.9441,354.9104,1.4769,355.6674,359.8808,0.0000,0.0000,0.0000,2.9611,353.1596,352.0396,4.2439,358.8628,359.6969,8.6740,352.6581,356.6490,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.6000,344.9377,1.1421,77.0861,359.5144,8.4839,358.8260,359.3253,359.5316,354.6060,13.3177,1.6855,1.2689,0.0000,0.0000,0.0000,356.2169,2.0297,353.4526,7.5260,356.5963,357.2012,9.9739,356.6725,355.4719,0.0000,0.0000,0.0000,355.4751,339.9643,350.3499,11.6906,359.9480,354.9112,1.4336,355.6674,359.8808,0.0000,0.0000,0.0000,2.9476,353.1615,352.0397,4.2303,358.8629,359.6969,8.6605,352.6589,356.6491,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.6167,344.7741,1.1687,78.0889,359.5138,8.4839,358.8260,359.3247,359.5317,354.6060,13.3170,1.6854,1.2689,0.0000,0.0000,0.0000,356.2140,2.0301,353.4525,7.5230,356.5964,357.2012,9.9709,356.6728,355.4720,0.0000,0.0000,0.0000,355.4688,339.9654,350.3499,11.6843,359.9485,354.9113,1.4209,355.6675,359.8808,0.0000,0.0000,0.0000,2.9425,353.1622,352.0397,4.2251,358.8629,359.6969,8.6553,352.6592,356.6491,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.6333,344.1475,1.3511,82.8267,359.4927,8.4843,358.8260,359.2983,359.5342,354.6060,13.2906,1.6848,1.2687,0.0000,0.0000,0.0000,356.3885,2.0100,353.4538,7.6985,356.5878,357.2000,10.1461,356.6587,355.4695,0.0000,0.0000,0.0000,355.4521,339.9682,350.3496,11.6675,359.9501,354.9116,1.4054,355.6675,359.8808,0.0000,0.0000,0.0000,2.9418,353.1623,352.0397,4.2245,358.8629,359.6969,8.6546,352.6592,356.6491,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.6500,344.1475,1.3511,82.8267,359.4927,8.4843,358.8260,359.2983,359.5342,354.6060,13.2906,1.6848,1.2687,0.0000,0.0000,0.0000,356.3885,2.0100,353.4538,7.6985,356.5878,357.2000,10.1461,356.6587,355.4695,0.0000,0.0000,0.0000,355.4521,339.9682,350.3496,11.6675,359.9501,354.9116,1.4054,355.6675,359.8808,0.0000,0.0000,0.0000,2.9418,353.1623,352.0397,4.2245,358.8629,359.6969,8.6546,352.6592,356.6491,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.6667,344.1475,1.3511,82.8267,359.4927,8.4843,358.8260,359.2983,359.5342,354.6060,13.2906,1.6848,1.2687,0.0000,0.0000,0.0000,356.3885,2.0100,353.4538,7.6985,356.5878,357.2000,10.1461,356.6587,355.4695,0.0000,0.0000,0.0000,355.4521,339.9682,350.3496,11.6675,359.9501,354.9116,1.4054,355.6675,359.8808,0.0000,0.0000,0.0000,2.9418,353.1623,352.0397,4.2245,358.8629,359.6969,8.6546,352.6592,356.6491,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.6833,343.9138,1.6181,86.2597,359.4832,8.4845,358.8260,359.2899,359.5349,354.6059,13.2822,1.6846,1.2687,0.0000,0.0000,0.0000,356.3634,2.0129,353.4536,7.6733,356.5890,357.2002,10.1209,356.6607,355.4698,0.0000,0.0000,0.0000,355.4273,339.9725,350.3493,11.6424,359.9524,354.9121,1.3811,355.6676,359.8808,0.0000,0.0000,0.0000,2.9357,353.1632,352.0398,4.2183,358.8629,359.6969,8.6485,352.6596,356.6492,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.7000,343.8865,2.4431,92.5724,359.4730,8.4847,358.8260,359.2811,359.5358,354.6059,13.2733,1.6844,1.2686,0.0000,0.0000,0.0000,356.2747,2.0231,353.4530,7.5841,356.5934,357.2008,10.0320,356.6678,355.4711,0.0000,0.0000,0.0000,355.3694,339.9824,350.3485,11.5839,359.9577,354.9131,1.3238,355.6677,359.8808,0.0000,0.0000,0.0000,3.0807,353.1429,352.0387,4.3648,358.8622,359.6968,8.7947,352.6509,356.6479,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.7167,343.9097,2.6492,93.8553,359.4677,8.4848,358.8260,359.2760,359.5363,354.6059,13.2682,1.6843,1.2686,0.0000,0.0000,0.0000,356.2856,2.0219,353.4531,7.5950,356.5929,357.2007,10.0429,356.6670,355.4709,0.0000,0.0000,0.0000,355.4015,339.9769,350.3490,11.6164,359.9547,354.9126,1.3567,355.6676,359.8808,0.0000,0.0000,0.0000,3.0873,353.1419,352.0387,4.3714,358.8621,359.6968,8.8013,352.6505,356.6478,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.7333,343.9222,2.7884,94.7830,359.4729,8.4847,358.8260,359.2814,359.5358,354.6059,13.2736,1.6845,1.2686,0.0000,0.0000,0.0000,356.2703,2.0236,353.4530,7.5796,356.5937,357.2008,10.0275,356.6682,355.4712,0.0000,0.0000,0.0000,355.4440,339.9696,350.3495,11.6593,359.9508,354.9118,1.4000,355.6675,359.8808,0.0000,0.0000,0.0000,3.0738,353.1438,352.0388,4.3577,358.8622,359.6968,8.7877,352.6514,356.6479,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.7500,343.9335,2.8948,95.5912,359.4781,8.4846,358.8260,359.2868,359.5352,354.6059,13.2790,1.6846,1.2687,0.0000,0.0000,0.0000,356.2523,2.0257,353.4528,7.5616,356.5945,357.2010,10.0095,356.6696,355.4714,0.0000,0.0000,0.0000,355.4264,339.9726,350.3493,11.6416,359.9524,354.9121,1.3824,355.6676,359.8808,0.0000,0.0000,0.0000,3.0608,353.1457,352.0388,4.3446,358.8622,359.6968,8.7745,352.6521,356.6481,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.7667,343.9508,2.9662,96.3656,359.4715,8.4848,358.8260,359.2805,359.5359,354.6059,13.2727,1.6844,1.2686,0.0000,0.0000,0.0000,356.2548,2.0254,353.4529,7.5640,356.5944,357.2009,10.0119,356.6695,355.4714,0.0000,0.0000,0.0000,355.4441,339.9696,350.3495,11.6594,359.9508,354.9118,1.4005,355.6675,359.8808,0.0000,0.0000,0.0000,3.0346,353.1493,352.0391,4.3182,358.8624,359.6968,8.7481,352.6537,356.6483,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.7833,343.9913,2.9626,97.2095,359.4583,8.4850,358.8260,359.2676,359.5370,354.6059,13.2598,1.6841,1.2686,0.0000,0.0000,0.0000,356.2108,2.0305,353.4525,7.5198,356.5966,357.2012,9.9678,356.6730,355.4720,0.0000,0.0000,0.0000,355.4353,339.9711,350.3494,11.6506,359.9516,354.9119,1.3921,355.6675,359.8808,0.0000,0.0000,0.0000,3.0436,353.1481,352.0390,4.3272,358.8623,359.6968,8.7572,352.6532,356.6482,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
0.8000,344.0605,2.7865,97.3063,359.4862,8.4845,358.8260,359.2956,359.5344,354.6060,13.2879,1.6848,1.2687,0.0000,0.0000,0.0000,356.2331,2.0279,353.4527,7.5422,356.5955,357.2011,9.9902,356.6712,355.4717,0.0000,0.0000,0.0000,355.4380,339.9706,350.3495,11.6532,359.9514,354.9119,1.3949,355.6675,359.8808,0.0000,0.0000,0.0000,3.0776,353.1433,352.0387,4.3616,358.8622,359.6968,8.7916,352.6511,356.6479,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3229,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
